ds,yhat,yhat_lower,yhat_upper,trend,yearly,y,Data_Type
2023-07-05,4365.990134791374,4196.044975674672,4528.424551078217,4351.162099334919,14.828035456454984,4446.81982421875,Actual
2023-07-06,4372.788887155974,4209.6278888707675,4530.012789660555,4350.780038102303,22.00884905367207,4411.58984375,Actual
2023-07-07,4379.31221983305,4202.531959819632,4541.924906743529,4350.397976869686,28.914242963364313,4398.9501953125,Actual
2023-07-10,4396.612825394712,4238.040930602912,4548.571268844663,4349.2517931718385,47.36103222287304,4409.52978515625,Actual
2023-07-11,4401.461394012205,4240.930300660212,4566.549517771536,4348.869731939222,52.59166207298322,4439.259765625,Actual
2023-07-12,4405.795087621124,4234.190810223632,4571.46075213928,4348.487670706606,57.30741691451849,4472.16015625,Actual
2023-07-13,4409.596874746638,4243.313890418492,4568.036416913783,4348.10560947399,61.491265272647716,4510.0400390625,Actual
2023-07-14,4412.8610229491205,4246.838334311039,4572.8729633488,4347.723548241374,65.13747470774608,4505.419921875,Actual
2023-07-17,4419.535741969661,4264.109460864366,4582.013726608156,4346.577364543526,72.95837742613527,4522.7900390625,Actual
2023-07-18,4420.808798591771,4245.879424331551,4580.611272750835,4346.195303310909,74.61349528086136,4554.97998046875,Actual
2023-07-19,4421.672292727766,4259.867256839791,4589.068152519498,4345.813242078293,75.85905064947258,4565.72021484375,Actual
2023-07-20,4422.177251651455,4263.797471137155,4596.72965568454,4345.431180845678,76.74607080577687,4534.8701171875,Actual
2023-07-21,4422.380268290806,4262.182561574499,4572.587748303726,4345.0491196130615,77.3311486777447,4536.33984375,Actual
2023-07-24,4421.79460138093,4265.553742263013,4574.096326643117,4343.902935915213,77.89166546571651,4554.64013671875,Actual
2023-07-25,4421.412528033749,4252.060222217844,4593.735881516844,4343.5208746825965,77.89165335115302,4567.4599609375,Actual
2023-07-26,4421.039998411216,4251.814364037979,4589.0739746965055,4343.138813449981,77.90118496123544,4566.75,Actual
2023-07-27,4420.733969750923,4249.311569350689,4583.531745887976,4342.756752217365,77.97721753355795,4537.41015625,Actual
2023-07-28,4420.54626068461,4264.023021439365,4587.4518470375515,4342.374690984749,78.1715696998613,4582.22998046875,Actual
2023-07-31,4421.110957557605,4261.890705068062,4592.529762741254,4341.2285072869,79.88245027070501,4588.9599609375,Actual
2023-08-01,4421.775153483027,4260.089614192817,4588.850741047968,4340.846446054285,80.92870742874214,4576.72998046875,Actual
2023-08-02,4422.705818740387,4263.818824465141,4587.870289851471,4340.464384821668,82.2414339187188,4513.39013671875,Actual
2023-08-03,4423.906660401721,4267.195298453791,4587.697964675274,4340.082323589052,83.82433681266825,4501.89013671875,Actual
2023-08-04,4425.372589517391,4248.9633732522225,4584.09203397675,4339.700262356436,85.67232716095492,4478.02978515625,Actual
2023-08-07,4431.187792598415,4268.216122542005,4585.772220437118,4338.55407382163,92.63371877678539,4518.43994140625,Actual
2023-08-08,4433.505296719183,4273.746442904961,4586.6314885786705,4338.172010976695,95.33328574248816,4499.3798828125,Actual
2023-08-09,4435.951130471695,4286.707879484135,4608.942435161922,4337.78994813176,98.1611823399349,4467.7099609375,Actual
2023-08-10,4438.482167178053,4278.2705773885245,4595.72914256128,4337.407885286824,101.07428189122841,4468.830078125,Actual
2023-08-11,4441.0527226665345,4285.7183994220495,4611.432475639262,4337.025822441889,104.0269002246446,4464.0498046875,Actual
2023-08-14,4448.5327662811615,4278.158775437434,4600.689069838337,4335.879633907084,112.65313237407727,4489.72021484375,Actual
2023-08-15,4450.797236935071,4289.231660974296,4612.297396891392,4335.497571062148,115.29966587292263,4437.85986328125,Actual
2023-08-16,4452.877651549887,4302.244907394762,4610.734077718694,4335.115508217214,117.76214333267272,4404.330078125,Actual
2023-08-17,4454.7380172063295,4293.378210649149,4616.138918528622,4334.733445372278,120.00457183405193,4370.35986328125,Actual
2023-08-18,4456.347291202867,4299.982447093575,4620.165683923346,4334.351382527343,121.99590867552455,4369.7099609375,Actual
2023-08-21,4459.442918469658,4290.118225741233,4625.438039092862,4333.205193992538,126.23772447712072,4399.77001953125,Actual
2023-08-22,4459.852229112327,4290.751622656595,4626.466157935343,4332.823131147602,127.0290979647248,4387.5498046875,Actual
2023-08-23,4459.942725804591,4283.806714977337,4620.864578814165,4332.441068302667,127.5016575019231,4436.009765625,Actual
2023-08-24,4459.71844092633,4284.688716953542,4631.397656573455,4332.059005457732,127.65943546859764,4376.31005859375,Actual
2023-08-25,4459.188487248732,4296.61794387033,4626.15888701144,4331.676942612797,127.51154463593487,4405.7099609375,Actual
2023-08-28,4455.918087507053,4293.0515846163025,4627.689943633107,4330.530754077991,125.38733342906237,4433.31005859375,Actual
2023-08-29,4454.334246769391,4289.160471428279,4620.8982355125045,4330.148691233056,124.18555553633547,4497.6298828125,Actual
2023-08-30,4452.541458201347,4277.986323309788,4613.047940724909,4329.766628388121,122.77482981322605,4514.8701171875,Actual
2023-08-31,4450.563430483916,4286.405229595812,4612.403070102341,4329.384565543186,121.17886494073034,4507.66015625,Actual
2023-09-01,4448.423332811955,4288.6221317287245,4615.0984173714105,4329.00250269825,119.4208301137052,4515.77001953125,Actual
2023-09-05,4438.646512161765,4276.403331715327,4603.367012920628,4327.474251318509,111.1722608432553,4496.830078125,Actual
2023-09-06,4435.976696631402,4270.919163946129,4607.571037980703,4327.0921884735735,108.88450815782817,4465.47998046875,Actual
2023-09-07,4433.23699497795,4267.03316595512,4599.8932713354525,4326.710125628639,106.5268693493115,4451.14013671875,Actual
2023-09-08,4430.4316720591305,4259.894937537397,4588.447495330982,4326.328062783704,104.1036092754266,4457.490234375,Actual
2023-09-11,4421.6179231794285,4270.031086077613,4593.992888792578,4325.181874248898,96.43604893053049,4487.4599609375,Actual
2023-09-12,4418.533207758421,4252.1787951604165,4585.1482637464405,4324.799811403963,93.73339635445745,4461.89990234375,Actual
2023-09-13,4415.363456513365,4256.896210822706,4590.352606655965,4324.417748559028,90.94570795433764,4467.43994140625,Actual
2023-09-14,4412.100354454384,4244.365396295663,4589.892353451584,4324.035685714092,88.06466874029161,4505.10009765625,Actual
2023-09-15,4408.735731965489,4247.927879558128,4573.01883611682,4323.6536228691575,85.08210909633178,4450.31982421875,Actual
2023-09-18,4397.969331870322,4222.03931432148,4558.711153867113,4322.507434334352,75.46189753596965,4453.52978515625,Actual
2023-09-19,4394.146435978957,4238.752811774105,4563.006709828094,4322.1253714894165,72.02106448954015,4443.9501953125,Actual
2023-09-20,4390.209421917005,4235.441873560475,4545.184488653601,4321.743308644482,68.46611327252319,4402.2001953125,Actual
2023-09-21,4386.165892840207,4210.24436436117,4547.530464489827,4321.361245799546,64.8046470406611,4330.0,Actual
2023-09-22,4382.027870135748,4229.912600670641,4556.523727725316,4320.979182954611,61.04868718113753,4320.06005859375,Actual
2023-09-25,4369.236205055692,4201.582952081606,4531.444069588479,4319.832994419806,49.40321063588616,4337.43994140625,Actual
2023-09-26,4364.93214362388,4194.888796869902,4524.889545865176,4319.45093157487,45.481212049009386,4273.52978515625,Actual
2023-09-27,4360.661163074943,4181.987925863514,4535.374390002926,4319.068868729935,41.592294345007645,4274.509765625,Actual
2023-09-28,4356.460362140732,4196.370555492912,4516.6594433677255,4318.6868058850005,37.77355625573137,4299.7001953125,Actual
2023-09-29,4352.369391995179,4189.490392113401,4521.528897516104,4318.304743040065,34.06464895511495,4288.0498046875,Actual
2023-10-02,4341.17285001119,4161.450032441828,4501.65560622788,4317.1585545052585,24.0142955059318,4288.39013671875,Actual
2023-10-03,4337.939083583799,4176.362563046608,4491.011271974967,4316.776491660324,21.162591923475603,4229.4501953125,Actual
2023-10-04,4335.021186952632,4171.340757206313,4497.008397445581,4316.394428815388,18.626758137244025,4263.75,Actual
2023-10-05,4332.455230297521,4163.929674952857,4486.251084599324,4316.012365970453,16.442864327067177,4258.18994140625,Actual
2023-10-06,4330.273376778075,4181.2535732197475,4496.731994272049,4315.6303031255175,14.643073652556884,4308.5,Actual
2023-10-09,4337.552881481472,4169.887052141228,4504.1102890792245,4325.758063096455,11.794818385016343,4335.66015625,Actual
2023-10-10,4340.882465629271,4189.871422175938,4508.089483217779,4329.133983086767,11.748482542503274,4358.240234375,Actual
2023-10-11,4344.6736763225135,4172.31418114398,4508.544836262492,4332.50990307708,12.163773245434093,4376.9501953125,Actual
2023-10-12,4348.922325598241,4186.474777534563,4518.862952754273,4335.885823067392,13.036502530848002,4349.60986328125,Actual
2023-10-13,4353.617399371404,4190.5737124083125,4508.853640522624,4339.261743057704,14.355656313700297,4327.77978515625,Actual
2023-10-16,4370.174629053165,4215.5196183677,4529.878406798235,4349.389503028641,20.785126024523063,4373.6298828125,Actual
2023-10-17,4376.42022373552,4211.136854242932,4547.38994491021,4352.765423018954,23.65480071656626,4373.2001953125,Actual
2023-10-18,4382.968426300724,4217.619274713931,4544.434537356566,4356.141343009266,26.827083291458102,4314.60009765625,Actual
2023-10-19,4389.777475269427,4228.992722978307,4555.263313009724,4359.517262999578,30.260212269849198,4278.0,Actual
2023-10-20,4396.8033736313955,4241.205289671944,4569.645214229943,4362.89318298989,33.910190641505295,4224.16015625,Actual
2023-10-23,4418.730367782863,4252.383500329505,4584.231773843104,4373.020942960828,45.70942482203541,4217.0400390625,Actual
2023-10-24,4426.1751383653445,4269.396832708057,4589.593323985159,4376.39686295114,49.778275414204515,4247.68017578125,Actual
2023-10-25,4433.619188816058,4275.883499713659,4600.384953526641,4379.7727829414525,53.846405874605466,4186.77001953125,Actual
2023-10-26,4441.026231209238,4286.838792653152,4588.738818503355,4383.148702931764,57.877528277474376,4137.22998046875,Actual
2023-10-27,4448.364255740259,4288.673514350305,4613.122752621109,4386.524622922077,61.839632818182224,4117.3701171875,Actual
2023-10-30,4469.718867801928,4310.708249249993,4636.776714712689,4396.652382893014,73.06648490891413,4166.81982421875,Actual
2023-10-31,4476.562416721695,4316.071311470209,4641.826914105369,4400.028302883326,76.53411383836867,4193.7998046875,Actual
2023-11-01,4483.254931852252,4323.098621137928,4638.138592729817,4403.404222873639,79.85070897861371,4237.85986328125,Actual
2023-11-02,4489.796088803754,4325.863685109513,4639.234601435324,4406.7801428639505,83.01594593980337,4317.77978515625,Actual
2023-11-03,4496.190314056018,4333.350050528943,4655.068771632219,4410.156062854263,86.03425120175478,4358.33984375,Actual
2023-11-06,4514.594369410808,4355.751950209428,4681.912354007504,4420.283822825199,94.31054658560868,4365.97998046875,Actual
2023-11-07,4520.518222151967,4354.08721742559,4688.706369904035,4423.659742815513,96.85847933645431,4378.3798828125,Actual
2023-11-08,4526.365261839225,4361.387050735376,4686.406345300043,4427.035662805824,99.32959903340094,4382.77978515625,Actual
2023-11-09,4532.153322041097,4375.786785393069,4689.820566600408,4430.411582796137,101.74173924496084,4347.35009765625,Actual
2023-11-10,4537.8994266911,4366.912760796944,4701.905045380892,4433.787502786448,104.11192390465165,4415.240234375,Actual
2023-11-13,4555.026713198501,4394.916586257927,4735.117125943268,4443.915262757387,111.11145044111403,4411.5498046875,Actual
2023-11-14,4560.730842982968,4396.717639511573,4734.462790323067,4447.291182747698,113.43966023526991,4495.7001953125,Actual
2023-11-15,4566.439102665723,4408.962901868323,4727.391304454164,4450.667102738012,115.77199992771186,4502.8798828125,Actual
2023-11-16,4572.149008568982,4420.842892955416,4740.389217508984,4454.043022728322,118.10598584065997,4508.240234375,Actual
2023-11-17,4577.853524132425,4417.638069731929,4744.108924866493,4457.418942718636,120.43458141378966,4514.02001953125,Actual
2023-11-20,4594.797944040105,4426.3450265650445,4757.97671397416,4467.546702689572,127.25124135053294,4547.3798828125,Actual
2023-11-21,4600.324075368562,4433.566696066874,4777.012429905709,4470.9226226798855,129.40145268867633,4538.18994140625,Actual
2023-11-22,4605.748098208335,4458.000397917257,4780.692046211956,4474.298542670197,131.44955553813836,4556.6201171875,Actual
2023-11-24,4616.175571361837,4450.324597094126,4787.603557127503,4481.050382650821,135.12518871101554,4559.33984375,Actual
2023-11-27,4630.322304092436,4478.515458490069,4793.521027327293,4491.178142621759,139.14416147067666,4550.43017578125,Actual
2023-11-28,4634.527488919928,4466.128893395777,4797.6945642758055,4494.554062612071,139.9734263078574,4554.89013671875,Actual
2023-11-29,4638.437658661095,4480.011904904487,4799.739166663456,4497.929982602384,140.50767605871104,4550.580078125,Actual
2023-11-30,4642.034380352729,4479.228399524719,4791.466302087698,4501.305902592695,140.72847776003476,4567.7998046875,Actual
2023-12-01,4645.303819289055,4486.195879914869,4810.760411487026,4504.681822583008,140.62199670604738,4594.6298828125,Actual
2023-12-04,4653.0889857267775,4501.590348122759,4819.708267837567,4514.809582553945,138.27940317283222,4569.77978515625,Actual
2023-12-05,4655.018010743723,4496.2729340120395,4824.366231838313,4518.185502544258,136.83250819946406,4567.18017578125,Actual
2023-12-06,4656.632445926824,4503.59957289566,4826.971868061085,4521.56142253457,135.07102339225466,4549.33984375,Actual
2023-12-07,4657.951519300288,4502.457940747596,4818.470515139133,4524.937342524881,133.0141767754065,4585.58984375,Actual
2023-12-08,4662.2948989903025,4509.249303602565,4827.706714156984,4531.608812729909,130.68608626039344,4604.3701171875,Actual
2023-12-11,4673.998583249779,4516.688147079824,4849.941393862461,4551.623223344991,122.37535990478774,4622.43994140625,Actual
2023-12-12,4677.572333193454,4516.374273292628,4846.025995555662,4558.294693550019,119.2776396434355,4643.7001953125,Actual
2023-12-13,4681.043642851215,4526.6935832783865,4850.168280156133,4564.966163755047,116.07747909616793,4707.08984375,Actual
2023-12-14,4684.449603359613,4523.521322887175,4841.90819291731,4571.637633960073,112.81196939954,4719.5498046875,Actual
2023-12-15,4687.826115341029,4514.11522085271,4850.546894330984,4578.3091041651005,109.51701117592847,4719.18994140625,Actual
2023-12-18,4698.100439118662,4529.680081152305,4852.499926736681,4598.323514780183,99.77692433847868,4740.56005859375,Actual
2023-12-19,4701.662355694949,4538.212807673701,4862.255888741517,4604.994984985211,96.66737070973777,4768.3701171875,Actual
2023-12-20,4705.325808449286,4538.2842415772275,4877.103050582543,4611.666455190237,93.65935325904948,4698.35009765625,Actual
2023-12-21,4709.102701483969,4557.873883656931,4873.8135834998775,4618.337925395267,90.76477608870199,4746.75,Actual
2023-12-22,4712.999342183999,4535.334803736953,4885.27571624159,4625.009395600293,87.9899465837062,4754.6298828125,Actual
2023-12-26,4729.718466394777,4562.964313250472,4880.316183923068,4651.695276420403,78.02318997437418,4774.75,Actual
2023-12-27,4734.122387946243,4569.628242435523,4891.258664701775,4658.366746625431,75.75564132081173,4781.580078125,Actual
2023-12-28,4738.578648220928,4569.979181929858,4907.543042491367,4665.038216830457,73.54043139047113,4783.35009765625,Actual
2023-12-29,4743.064016029134,4573.007462203644,4895.921957388657,4671.709687035485,71.35432899364842,4769.830078125,Actual
2024-01-02,4760.817735591756,4598.600989014788,4911.787500135639,4698.395567855595,62.42216773616091,4742.830078125,Actual
